node_id,node_type,metric,months,active_months,mean,std,coefficient_of_variation,min,max,lag1_autocorrelation,mean_absolute_monthly_change
LNGN0069,terminal,share_monthly_network_flow,60,1,2.71767863163419e-05,0.00021051048161325954,7.745966692414833,0.0,0.0016306071789805138,-0.017241379310344793,5.5274819626458094e-05
LNGN0070,terminal,node_throughput,60,54,1442909.5166666666,864791.7308950309,0.5993388503617518,0.0,2977400.0,0.7927132988625136,404850.23728813557
LNGN0070,terminal,total_voyages,60,54,8.4,4.988801017601357,0.5939048830477806,0.0,17.0,0.7847246341290266,2.3728813559322033
LNGN0070,terminal,total_route_exposure,60,54,7.05,4.077324646282957,0.5783439214585755,0.0,13.0,0.7380605170562825,2.3389830508474576
LNGN0070,terminal,total_degree,60,54,4.183333333333334,2.3397208776498823,0.559295827326665,0.0,8.0,0.7499987084741487,1.3220338983050848
LNGN0070,terminal,total_strength,60,54,1442909.5166666666,864791.7308950309,0.5993388503617518,0.0,2977400.0,0.7927132988625136,404850.23728813557
LNGN0070,terminal,betweenness,60,54,0.0,0.0,,0.0,0.0,,0.0
LNGN0070,terminal,pagerank,60,54,0.0057665327445160335,0.0020673989318672043,0.3585168113080254,0.0,0.007850763028200996,0.4631949258337776,0.0008784736978716558
LNGN0070,terminal,eigenvector,60,54,0.005158448649482615,0.02225815806328185,4.3148937937987055,0.0,0.170874511070045,-0.044397147046909696,0.008995738746582688
LNGN0070,terminal,share_monthly_network_flow,60,54,0.01542782395765589,0.008338089196853833,0.5404578908690585,0.0,0.03305567657383544,0.6193968653488877,0.005126000463098547
LNGN0074,terminal,node_throughput,60,12,35880.316666666666,74599.69809987799,2.0791259673909788,0.0,308000.0,0.09587178921243322,55916.779661016946
LNGN0074,terminal,total_voyages,60,12,0.21666666666666667,0.4544196025054849,2.097321242333007,0.0,2.0,0.09357541899441338,0.3389830508474576
LNGN0074,terminal,total_route_exposure,60,12,0.21666666666666667,0.4544196025054849,2.097321242333007,0.0,2.0,0.09357541899441338,0.3389830508474576
LNGN0074,terminal,total_degree,60,12,0.2,0.40337558727168854,2.0168779363584424,0.0,1.0,0.05851063829787225,0.3050847457627119
LNGN0074,terminal,total_strength,60,12,35880.316666666666,74599.69809987799,2.0791259673909788,0.0,308000.0,0.09587178921243322,55916.779661016946
LNGN0074,terminal,betweenness,60,12,0.0,0.0,,0.0,0.0,,0.0
LNGN0074,terminal,pagerank,60,12,0.0015398313671994806,0.003179789462013792,2.0650244758924043,0.0,0.01169184150055793,0.03719667385113548,0.002396291254306062
LNGN0074,terminal,eigenvector,60,12,0.00045979369720422155,0.0033413155260629203,7.266988535031712,0.0,0.02589519102211334,-0.019376411868455738,0.0009270678002840488
LNGN0074,terminal,share_monthly_network_flow,60,12,0.00038063981116253737,0.0008033266776781782,2.1104641556664414,0.0,0.0027598180308989278,0.063553859491766,0.0006085141488631402
LNGN0075,terminal,node_throughput,60,1,2900.0,22463.30340800302,7.745966692414834,0.0,174000.0,-0.017241379310344834,5898.3050847457625
LNGN0075,terminal,total_voyages,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.01724137931034484,0.03389830508474576
LNGN0075,terminal,total_route_exposure,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.01724137931034484,0.03389830508474576
LNGN0075,terminal,total_degree,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.01724137931034484,0.03389830508474576
LNGN0075,terminal,total_strength,60,1,2900.0,22463.30340800302,7.745966692414834,0.0,174000.0,-0.017241379310344834,5898.3050847457625
LNGN0075,terminal,betweenness,60,1,0.0,0.0,,0.0,0.0,,0.0
LNGN0075,terminal,pagerank,60,1,0.00010205762096224044,0.0007905349326806124,7.745966692414834,0.0,0.006123457257734426,-0.017241379310344827,0.00020757482229608225
LNGN0075,terminal,eigenvector,60,1,2.3746764921821067e-292,0.0,,0.0,1.424805895309264e-290,,4.829850492573776e-292
LNGN0075,terminal,share_monthly_network_flow,60,1,4.34349548520604e-05,0.00033644571357060185,7.745966692414832,0.0,0.002606097291123624,-0.017241379310344817,8.834228105503809e-05
LNGN0076,terminal,node_throughput,60,13,62784.88333333333,140427.43391989026,2.2366440210510907,0.0,680486.0,0.7366029126842989,39527.38983050847
LNGN0076,terminal,total_voyages,60,13,0.36666666666666664,0.822700527647874,2.2437287117669293,0.0,4.0,0.7235945485519588,0.23728813559322035
LNGN0076,terminal,total_route_exposure,60,13,0.3333333333333333,0.7287478619712606,2.186243585913782,0.0,3.0,0.7437567861020631,0.2033898305084746
LNGN0076,terminal,total_degree,60,13,0.3333333333333333,0.7287478619712606,2.186243585913782,0.0,3.0,0.7437567861020631,0.2033898305084746
LNGN0076,terminal,total_strength,60,13,62784.88333333333,140427.43391989026,2.2366440210510907,0.0,680486.0,0.7366029126842989,39527.38983050847
LNGN0076,terminal,betweenness,60,13,0.0,0.0,,0.0,0.0,,0.0
LNGN0076,terminal,pagerank,60,13,0.0018658970112258942,0.0038832607580488172,2.081176364336162,0.0,0.014797355331742451,0.8389726984480237,0.0008887922146108078
LNGN0076,terminal,eigenvector,60,13,2.667956055701399e-05,9.55253112555915e-05,3.5804679410462827,0.0,0.0006156224220894862,0.24251106135547365,3.9818311713503544e-05
LNGN0076,terminal,share_monthly_network_flow,60,13,0.0007640503256852407,0.001917255110846422,2.509330925455632,0.0,0.01019202713360661,0.7767786043293394,0.0004656181884242471
LNGN0079,terminal,node_throughput,60,21,66971.18333333333,100139.515159549,1.4952627410079957,0.0,354000.0,0.23920770711988024,76288.77966101695
LNGN0079,terminal,total_voyages,60,21,0.4166666666666667,0.618682763281733,1.484838631876159,0.0,2.0,0.26120157869637584,0.4576271186440678
LNGN0079,terminal,total_route_exposure,60,21,0.4,0.5880159112340472,1.4700397780851178,0.0,2.0,0.23064267222914767,0.423728813559322
LNGN0079,terminal,total_degree,60,21,0.38333333333333336,0.5551505114790765,1.4482187255975907,0.0,2.0,0.24693067513855468,0.3898305084745763
LNGN0079,terminal,total_strength,60,21,66971.18333333333,100139.515159549,1.4952627410079957,0.0,354000.0,0.23920770711988024,76288.77966101695
LNGN0079,terminal,betweenness,60,21,0.0,0.0,,0.0,0.0,,0.0
LNGN0079,terminal,pagerank,60,21,0.0028881036370140517,0.0044529658676659735,1.5418303590621143,0.0,0.02187162551898613,0.396180683609539,0.002946647929706627
LNGN0079,terminal,eigenvector,60,21,0.0017957545104226975,0.0038096064567381487,2.1214516987856076,0.0,0.01707102300025221,0.07017285790312708,0.0028241411686497023
LNGN0079,terminal,share_monthly_network_flow,60,21,0.0008022605239544594,0.0013088321746883922,1.6314303591020123,0.0,0.005865353864051572,0.33733048542591526,0.000905481133482011
LNGN0081,terminal,node_throughput,60,24,79975.36666666667,108885.08952443687,1.36148284231399,0.0,421700.0,0.2574456498866934,88131.28813559322
LNGN0081,terminal,total_voyages,60,24,0.45,0.5944660045019183,1.3210355655598185,0.0,2.0,0.19917756188954572,0.4915254237288136
LNGN0081,terminal,total_route_exposure,60,24,0.45,0.5944660045019183,1.3210355655598185,0.0,2.0,0.19917756188954572,0.4915254237288136
LNGN0081,terminal,total_degree,60,24,0.4166666666666667,0.5301636033600228,1.2723926480640546,0.0,2.0,0.1734187445870165,0.423728813559322
LNGN0081,terminal,total_strength,60,24,79975.36666666667,108885.08952443687,1.36148284231399,0.0,421700.0,0.2574456498866934,88131.28813559322
LNGN0081,terminal,betweenness,60,24,0.0,0.0,,0.0,0.0,,0.0
LNGN0081,terminal,pagerank,60,24,0.0035086395868943066,0.004460254730522591,1.2712205457587658,0.0,0.012021633240133594,0.273678329294514,0.003504516189975989
LNGN0081,terminal,eigenvector,60,24,0.000799878516072841,0.001907474209765954,2.3847048913515883,0.0,0.01102411351708827,-0.06621123726982185,0.0012926249985400573
LNGN0081,terminal,share_monthly_network_flow,60,24,0.0009752776198657887,0.0013826612482968675,1.4177104243273215,0.0,0.005794079327527364,0.3744927633274315,0.001024053123684707
LNGN0083,terminal,node_throughput,60,27,212145.13333333333,310663.25473425986,1.4643902023721176,0.0,1159622.0,0.7456548515440016,128407.52542372882
LNGN0083,terminal,total_voyages,60,27,1.25,1.8284475215283187,1.4627580172226549,0.0,7.0,0.754677754677754,0.7457627118644068
LNGN0083,terminal,total_route_exposure,60,27,1.1,1.5260450711961406,1.3873137010874004,0.0,6.0,0.7649987552900172,0.6779661016949152
LNGN0083,terminal,total_degree,60,27,1.0666666666666667,1.4828587446203956,1.390180073081621,0.0,6.0,0.7433430002636435,0.6779661016949152
LNGN0083,terminal,total_strength,60,27,212145.13333333333,310663.25473425986,1.4643902023721176,0.0,1159622.0,0.7456548515440016,128407.52542372882
LNGN0083,terminal,betweenness,60,27,0.0,0.0,,0.0,0.0,,0.0
LNGN0083,terminal,pagerank,60,27,0.0027481571092727634,0.0030891678210099934,1.1240870511320478,0.0,0.0071257802327546055,0.5326344546125817,0.001516469778227062
LNGN0083,terminal,eigenvector,60,27,0.0006162649887029582,0.0013173637086439586,2.1376578789857756,0.0,0.006966667082816907,0.557307018422448,0.0005837004903238174
LNGN0083,terminal,share_monthly_network_flow,60,27,0.002042661748514916,0.0028725872398524693,1.4062960947601515,0.0,0.010867172173010009,0.7179331688180157,0.0013269548511243008
LNGN0085,terminal,node_throughput,60,59,432092.43333333335,210996.63237832845,0.48831364796327553,0.0,972130.0,0.48216136923492664,155760.4745762712
LNGN0085,terminal,total_voyages,60,59,3.15,1.5274327636454663,0.4848992900461798,0.0,7.0,0.49128831879544704,1.1016949152542372
LNGN0085,terminal,total_route_exposure,60,59,2.7,1.2662503032609604,0.4689815938003557,0.0,6.0,0.381054789035179,1.0338983050847457
LNGN0085,terminal,total_degree,60,59,1.3833333333333333,0.5551505114790765,0.4013136227559589,0.0,3.0,0.33458646616541354,0.4067796610169492
LNGN0085,terminal,total_strength,60,59,432092.43333333335,210996.63237832845,0.48831364796327553,0.0,972130.0,0.48216136923492664,155760.4745762712
LNGN0085,terminal,betweenness,60,59,0.0,0.0,,0.0,0.0,,0.0
LNGN0085,terminal,pagerank,60,59,0.006369484056545277,0.0011526997713000816,0.1809722359090558,0.0,0.008097491084857909,0.21706634316879075,0.0005926380064238017
LNGN0085,terminal,eigenvector,60,59,0.02763898164466192,0.017862217570562614,0.6462690196117428,0.0,0.06537988736554205,0.40338485259957807,0.014640479196447323
LNGN0085,terminal,share_monthly_network_flow,60,59,0.004961619428655385,0.0021709060854919445,0.43753982277521575,0.0,0.010360662049853997,0.4539837191522848,0.0017597496698332782
LNGN0087,terminal,node_throughput,60,4,10261.25,38938.89109858277,3.794751233873336,0.0,174000.0,-0.07190382626985088,20870.338983050846
LNGN0087,terminal,total_voyages,60,4,0.06666666666666667,0.2515488742932317,3.7732331143984754,0.0,1.0,-0.0727272727272727,0.13559322033898305
LNGN0087,terminal,total_route_exposure,60,4,0.06666666666666667,0.2515488742932317,3.7732331143984754,0.0,1.0,-0.0727272727272727,0.13559322033898305
LNGN0087,terminal,total_degree,60,4,0.06666666666666667,0.2515488742932317,3.7732331143984754,0.0,1.0,-0.0727272727272727,0.13559322033898305
LNGN0087,terminal,total_strength,60,4,10261.25,38938.89109858277,3.794751233873336,0.0,174000.0,-0.07190382626985088,20870.338983050846
LNGN0087,terminal,betweenness,60,4,0.0,0.0,,0.0,0.0,,0.0
LNGN0087,terminal,pagerank,60,4,0.0004072275378202144,0.0015415930788976828,3.7855816115713568,0.0,0.0069250205342544545,-0.07225300611468058,0.0008282593989563682
LNGN0087,terminal,eigenvector,60,4,3.5087989274586496e-05,0.00019107295074772727,5.445537196573343,0.0,0.0014141155515713724,-0.0348955082658465,7.136540191441321e-05
LNGN0087,terminal,share_monthly_network_flow,60,4,9.157000340820728e-05,0.00034664808999760574,3.7856074816585212,0.0,0.001476271512204773,-0.07225201740358897,0.00018624407472855715
LNGN0097,terminal,node_throughput,60,56,802452.4666666667,514798.9701041766,0.6415320426923438,0.0,2029400.0,0.5689845462349947,364460.8813559322
LNGN0097,terminal,total_voyages,60,56,4.733333333333333,3.0245698204653926,0.6389936240419843,0.0,12.0,0.5566096947589185,2.1186440677966103
LNGN0097,terminal,total_route_exposure,60,56,2.9,1.7437539866912692,0.6012944781694032,0.0,6.0,0.6528742283950609,1.152542372881356
LNGN0097,terminal,total_degree,60,56,0.9333333333333333,0.2515488742932317,0.2695166510284625,0.0,1.0,0.19545454545454594,0.1016949152542373
LNGN0097,terminal,total_strength,60,56,802452.4666666667,514798.9701041766,0.6415320426923438,0.0,2029400.0,0.5689845462349947,364460.8813559322
LNGN0097,terminal,betweenness,60,56,0.0,0.0,,0.0,0.0,,0.0
LNGN0097,terminal,pagerank,60,56,0.010029317020374084,0.0035230718149203586,0.35127734099574326,0.0,0.02144169759326774,0.20878973191580852,0.0029852526587849093
LNGN0097,terminal,eigenvector,60,56,0.0005580643764290114,0.0009552200330383326,1.711666383636013,0.0,0.005926673917047088,-0.019038673382207355,0.0007837442279007892
LNGN0097,terminal,share_monthly_network_flow,60,56,0.008800204044738934,0.005418182602820267,0.6156882925981068,0.0,0.029487980313315298,0.2949862743719983,0.0045060425786153345
LNGN0098,terminal,node_throughput,60,24,86956.81666666667,127440.83283779006,1.4655646069279606,0.0,517400.0,0.25356636835514346,104169.59322033898
LNGN0098,terminal,total_voyages,60,24,0.5333333333333333,0.7694741031901113,1.4427639434814588,0.0,3.0,0.27837573385518566,0.6101694915254238
LNGN0098,terminal,total_route_exposure,60,24,0.5333333333333333,0.7694741031901113,1.4427639434814588,0.0,3.0,0.27837573385518566,0.6101694915254238
LNGN0098,terminal,total_degree,60,24,0.5,0.7010887416930995,1.402177483386199,0.0,3.0,0.19988207547169817,0.576271186440678
LNGN0098,terminal,total_strength,60,24,86956.81666666667,127440.83283779006,1.4655646069279606,0.0,517400.0,0.25356636835514346,104169.59322033898
LNGN0098,terminal,betweenness,60,24,0.0,0.0,,0.0,0.0,,0.0
LNGN0098,terminal,pagerank,60,24,0.003046330541475716,0.003883159677737245,1.2747007013415388,0.0,0.011199946183565675,0.0669906602411309,0.0035114266526554572
LNGN0098,terminal,eigenvector,60,24,0.0002468105862571582,0.0007426391380787614,3.0089436168065617,0.0,0.004413056342490672,-0.041431536715188365,0.00045006263336725815
LNGN0098,terminal,share_monthly_network_flow,60,24,0.0009204444052263526,0.0012963888927355583,1.4084380168694217,0.0,0.004731802528414604,0.032407272381734256,0.0011995441160184267
LNGN0100,terminal,node_throughput,60,20,170625.51666666666,291950.31739191,1.7110589500060709,0.0,1205000.0,0.7853805305933855,112864.40677966102
LNGN0100,terminal,total_voyages,60,20,1.0,1.7173096815580122,1.7173096815580122,0.0,7.0,0.7918871252204586,0.6440677966101694
LNGN0100,terminal,total_route_exposure,60,20,0.7166666666666667,1.1511477936989036,1.606252735393819,0.0,4.0,0.7038411174159754,0.4745762711864407
LNGN0100,terminal,total_degree,60,20,0.38333333333333336,0.5848849420870962,1.5257868054445987,0.0,2.0,0.6006768189509308,0.2711864406779661
LNGN0100,terminal,total_strength,60,20,170625.51666666666,291950.31739191,1.7110589500060709,0.0,1205000.0,0.7853805305933855,112864.40677966102
LNGN0100,terminal,betweenness,60,20,0.0,0.0,,0.0,0.0,,0.0
LNGN0100,terminal,pagerank,60,20,0.0027039851255382078,0.0039350951629580425,1.4552946781372518,0.0,0.011099318023299986,0.5065415125563568,0.0019751995106341977
LNGN0100,terminal,eigenvector,60,20,8.875685507181822e-05,0.00022891966270595013,2.5791772649078,0.0,0.0012769964556161504,0.6690033125970122,7.720051074552788e-05
LNGN0100,terminal,share_monthly_network_flow,60,20,0.0015559096122413343,0.0025938009432901078,1.6670640266523322,0.0,0.010181488281626624,0.6896145247213294,0.0011137013955127902
LNGN0101,terminal,node_throughput,60,18,80607.43333333333,146395.19067658193,1.8161500077939288,0.0,668000.0,0.21118536155034975,107947.35593220338
LNGN0101,terminal,total_voyages,60,18,0.48333333333333334,0.8731720211568128,1.8065628023934057,0.0,4.0,0.21780303030303017,0.6440677966101694
LNGN0101,terminal,total_route_exposure,60,18,0.48333333333333334,0.8731720211568128,1.8065628023934057,0.0,4.0,0.21780303030303017,0.6440677966101694
LNGN0101,terminal,total_degree,60,18,0.45,0.7903013799725018,1.7562252888277818,0.0,3.0,0.20860314523589277,0.576271186440678
LNGN0101,terminal,total_strength,60,18,80607.43333333333,146395.19067658193,1.8161500077939288,0.0,668000.0,0.21118536155034975,107947.35593220338
LNGN0101,terminal,betweenness,60,18,0.0,0.0,,0.0,0.0,,0.0
LNGN0101,terminal,pagerank,60,18,0.0017898024148325566,0.0027826504091219345,1.5547249160362,0.0,0.007201714267945132,0.2405695603902007,0.002013902823054649
LNGN0101,terminal,eigenvector,60,18,0.00029609590316896026,0.0007256603420611245,2.45076116992758,0.0,0.0032494982745691244,0.2325603756320652,0.0004193067230134941
LNGN0101,terminal,share_monthly_network_flow,60,18,0.0007815342958163193,0.0013421026475187452,1.7172664778797806,0.0,0.004843179479755956,0.2487161934111072,0.0009981234754178102
LNGN0102,terminal,node_throughput,60,8,26900.0,72333.90090641443,2.688992598751466,0.0,354000.0,0.48436750819269414,24203.389830508473
LNGN0102,terminal,total_voyages,60,8,0.15,0.40442468029770184,2.6961645353180126,0.0,2.0,0.48063380281690105,0.13559322033898305
LNGN0102,terminal,total_route_exposure,60,8,0.13333333333333333,0.34280333180088157,2.5710249885066117,0.0,1.0,0.5661764705882352,0.1016949152542373
LNGN0102,terminal,total_degree,60,8,0.13333333333333333,0.34280333180088157,2.5710249885066117,0.0,1.0,0.5661764705882352,0.1016949152542373
LNGN0102,terminal,total_strength,60,8,26900.0,72333.90090641443,2.688992598751466,0.0,354000.0,0.48436750819269414,24203.389830508473
LNGN0102,terminal,betweenness,60,8,0.0,0.0,,0.0,0.0,,0.0
LNGN0102,terminal,pagerank,60,8,0.0007762230949084506,0.002000012545176497,2.5765949999366904,0.0,0.006497500590969495,0.5623408679487394,0.0006206718130825029
LNGN0102,terminal,eigenvector,60,8,3.226317011188639e-06,1.2012475216487998e-05,3.72327802098479,0.0,7.761839848090902e-05,0.13147309518273614,5.071122535719516e-06
LNGN0102,terminal,share_monthly_network_flow,60,8,0.00023313330396703165,0.0006296706165877998,2.7009037570918832,0.0,0.0031029808338340617,0.49663436788771503,0.00021379388590357757
LNGN0103,terminal,node_throughput,60,37,155384.0,151476.09616970448,0.9748500242605704,0.0,525400.0,0.1768872823752563,146020.5593220339
LNGN0103,terminal,total_voyages,60,37,0.9333333333333333,0.8994662573007388,0.9637138471079344,0.0,3.0,0.16488171159524195,0.864406779661017
LNGN0103,terminal,total_route_exposure,60,37,0.9166666666666666,0.8885651482017907,0.9693437980383172,0.0,3.0,0.1876685779974599,0.8305084745762712
LNGN0103,terminal,total_degree,60,37,0.9,0.8772066606129533,0.9746740673477259,0.0,3.0,0.18877938428724497,0.8305084745762712
LNGN0103,terminal,total_strength,60,37,155384.0,151476.09616970448,0.9748500242605704,0.0,525400.0,0.1768872823752563,146020.5593220339
LNGN0103,terminal,betweenness,60,37,0.0,0.0,,0.0,0.0,,0.0
LNGN0103,terminal,pagerank,60,37,0.003832269015138708,0.0030993288268969833,0.8087451101824081,0.0,0.0076444051292018185,0.1061710548002189,0.002651772421542464
LNGN0103,terminal,eigenvector,60,37,0.00022133684330978822,0.0008001850425428509,3.615236535306023,0.0,0.005888632922854599,-0.06781286366393668,0.00041919924653531103
LNGN0103,terminal,share_monthly_network_flow,60,37,0.0017198007506864727,0.0015726031396544114,0.9144100786249185,0.0,0.005060677757481341,0.050469403596863784,0.0016594575073223064
LNGN0108,terminal,node_throughput,60,22,62403.03333333333,87118.352789436,1.396059584541072,0.0,323700.0,-0.21724618077489813,96724.81355932204
LNGN0108,terminal,total_voyages,60,22,0.4,0.5584482131582669,1.3961205328956672,0.0,2.0,-0.20631970260223037,0.6101694915254238
LNGN0108,terminal,total_route_exposure,60,22,0.38333333333333336,0.5237306419436756,1.3662538485487188,0.0,2.0,-0.18498942917547556,0.576271186440678
LNGN0108,terminal,total_degree,60,22,0.36666666666666664,0.48596110141697085,1.3253484584099207,0.0,1.0,-0.1597051597051597,0.5423728813559322
LNGN0108,terminal,total_strength,60,22,62403.03333333333,87118.352789436,1.396059584541072,0.0,323700.0,-0.21724618077489813,96724.81355932204
LNGN0108,terminal,betweenness,60,22,0.0,0.0,,0.0,0.0,,0.0
LNGN0108,terminal,pagerank,60,22,0.0026241619447683632,0.003522979306966764,1.3425159655219907,0.0,0.009446300137499032,-0.17924003650174192,0.003988301204512547
LNGN0108,terminal,eigenvector,60,22,0.0021558145103980192,0.004755196544191029,2.2057540299759353,0.0,0.027769601199937318,-0.10197421626648719,0.003770484100950733
LNGN0108,terminal,share_monthly_network_flow,60,22,0.0006958804969709431,0.0010471589464266745,1.504797089420943,0.0,0.004158610411024726,-0.2514757416634741,0.0011371900230254044
LNGN0109,terminal,node_throughput,60,6,16800.0,50893.30814124114,3.029363579835782,0.0,180000.0,0.06961605030789043,28745.762711864405
LNGN0109,terminal,total_voyages,60,6,0.1,0.30253169045376643,3.025316904537664,0.0,1.0,0.07232704402515719,0.1694915254237288
LNGN0109,terminal,total_route_exposure,60,6,0.1,0.30253169045376643,3.025316904537664,0.0,1.0,0.07232704402515719,0.1694915254237288
LNGN0109,terminal,total_degree,60,6,0.1,0.30253169045376643,3.025316904537664,0.0,1.0,0.07232704402515719,0.1694915254237288
LNGN0109,terminal,total_strength,60,6,16800.0,50893.30814124114,3.029363579835782,0.0,180000.0,0.06961605030789043,28745.762711864405
LNGN0109,terminal,betweenness,60,6,0.0,0.0,,0.0,0.0,,0.0
LNGN0109,terminal,pagerank,60,6,0.0010892462048207288,0.0034846959897845554,3.1991812084009754,0.0,0.01852718685554183,0.1480625530715692,0.0018892004408731773
LNGN0109,terminal,eigenvector,60,6,1.2276033518941083e-07,4.947420309360855e-07,4.030145650651184,0.0,2.6591188255856374e-06,-0.06374088963056168,2.4968203767337793e-07
LNGN0109,terminal,share_monthly_network_flow,60,6,0.00018038165190535874,0.0005655369193669547,3.135224194884723,0.0,0.0027100210412808697,0.19321325605474354,0.00029651886722212116
LNGN0112,terminal,node_throughput,60,16,36846.88333333333,61664.60041088093,1.6735363979915334,0.0,154880.0,0.10021206646932189,49302.30508474576
LNGN0112,terminal,total_voyages,60,16,0.26666666666666666,0.4459484908564836,1.6723068407118133,0.0,1.0,0.08161998349317612,0.3559322033898305
LNGN0112,terminal,total_route_exposure,60,16,0.26666666666666666,0.4459484908564836,1.6723068407118133,0.0,1.0,0.08161998349317612,0.3559322033898305
LNGN0112,terminal,total_degree,60,16,0.26666666666666666,0.4459484908564836,1.6723068407118133,0.0,1.0,0.08161998349317612,0.3559322033898305
LNGN0112,terminal,total_strength,60,16,36846.88333333333,61664.60041088093,1.6735363979915334,0.0,154880.0,0.10021206646932189,49302.30508474576
LNGN0112,terminal,betweenness,60,16,0.0,0.0,,0.0,0.0,,0.0
LNGN0112,terminal,pagerank,60,16,0.0020967621032863554,0.0035929654284123477,1.713578008101597,0.0,0.01057231768987097,-0.024940786483822166,0.0030399315954101314
LNGN0112,terminal,eigenvector,60,16,2.0967789979851327e-06,6.466215860819375e-06,3.083880498151205,0.0,3.3021409401869354e-05,-0.06188580635812281,3.989250762306547e-06
LNGN0112,terminal,share_monthly_network_flow,60,16,0.0004581861850546931,0.0008171854848660716,1.7835227501862048,0.0,0.0025538999158404847,-0.012239566649012103,0.00066592670320844
LNGN0115,terminal,node_throughput,60,1,2866.6666666666665,22205.104518255863,7.745966692414837,0.0,172000.0,-0.01724137931034475,5830.5084745762715
LNGN0115,terminal,total_voyages,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.017241379310344838,0.03389830508474576
LNGN0115,terminal,total_route_exposure,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.017241379310344838,0.03389830508474576
LNGN0115,terminal,total_degree,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.017241379310344838,0.03389830508474576
LNGN0115,terminal,total_strength,60,1,2866.6666666666665,22205.104518255863,7.745966692414837,0.0,172000.0,-0.01724137931034475,5830.5084745762715
LNGN0115,terminal,betweenness,60,1,0.0,0.0,,0.0,0.0,,0.0
LNGN0115,terminal,pagerank,60,1,0.00014517578061032127,0.0011245267611528715,7.745966692414831,0.0,0.008710546836619277,-0.017241379310344834,0.00029527277412268735
LNGN0115,terminal,eigenvector,60,1,0.0,0.0,,0.0,0.0,,0.0
LNGN0115,terminal,share_monthly_network_flow,60,1,3.2458041112834355e-05,0.00025141890536104617,7.745966692414832,0.0,0.0019474824667700614,-0.017241379310344813,6.601635480576479e-05
LNGN0121,terminal,node_throughput,60,55,705154.65,425104.4771027561,0.60285283108146,0.0,1715720.0,0.5580124769769385,303101.4576271186
LNGN0121,terminal,total_voyages,60,55,5.05,2.948283039559793,0.5838184236752066,0.0,11.0,0.5668408478059372,2.1186440677966103
LNGN0121,terminal,total_route_exposure,60,55,3.2333333333333334,1.9429722702441878,0.6009192588384086,0.0,7.0,0.5589472044852828,1.4915254237288136
LNGN0121,terminal,total_degree,60,55,2.6166666666666667,1.391154461037047,0.5316513863835848,0.0,5.0,0.5337386018237082,0.9830508474576272
LNGN0121,terminal,total_strength,60,55,705154.65,425104.4771027561,0.60285283108146,0.0,1715720.0,0.5580124769769385,303101.4576271186
LNGN0121,terminal,betweenness,60,55,0.0,0.0,,0.0,0.0,,0.0
LNGN0121,terminal,pagerank,60,55,0.011494399931609424,0.004376681425600468,0.38076641248271353,0.0,0.021314741132413637,0.32373412476375424,0.0035588891230831014
LNGN0121,terminal,eigenvector,60,55,0.0038257153048884963,0.00437943292008778,1.1447357085070455,0.0,0.014036997197126455,0.2766648675555964,0.0036299639548577184
LNGN0121,terminal,share_monthly_network_flow,60,55,0.007608368288847017,0.0038800669403426732,0.509973596576601,0.0,0.016987484284394682,0.2521064717912308,0.003440809444051856
LNGN0122,terminal,node_throughput,60,12,4479.716666666666,9279.97026787257,2.071552948186285,0.0,36000.0,-0.032217414911522295,7890.949152542373
LNGN0122,terminal,total_voyages,60,12,0.21666666666666667,0.4544196025054849,2.097321242333007,0.0,2.0,0.011173184357541872,0.3728813559322034
LNGN0122,terminal,total_route_exposure,60,12,0.2,0.40337558727168854,2.0168779363584424,0.0,1.0,-0.04609929078014185,0.3389830508474576
LNGN0122,terminal,total_degree,60,12,0.2,0.40337558727168854,2.0168779363584424,0.0,1.0,-0.04609929078014185,0.3389830508474576
LNGN0122,terminal,total_strength,60,12,4479.716666666666,9279.97026787257,2.071552948186285,0.0,36000.0,-0.032217414911522295,7890.949152542373
LNGN0122,terminal,betweenness,60,12,0.0,0.0,,0.0,0.0,,0.0
LNGN0122,terminal,pagerank,60,12,0.0013516441051333974,0.002769782492455439,2.0491951112989772,0.0,0.009404112870362918,-0.09394437779835924,0.0023594877993593877
LNGN0122,terminal,eigenvector,60,12,4.7177536485186297e-07,2.506063277714945e-06,5.311984186588138,0.0,1.9036848837728163e-05,-0.03571484896617261,9.462858351836952e-07
LNGN0122,terminal,share_monthly_network_flow,60,12,4.680210924869072e-05,0.00010038839977786297,2.1449546054523454,0.0,0.0003979950296452495,-0.09708047215390277,8.489073482897543e-05
LNGN0124,terminal,node_throughput,60,52,909138.3,738328.2714505538,0.812118762844502,0.0,2588390.0,0.7540543876806047,386516.2033898305
LNGN0124,terminal,total_voyages,60,52,5.266666666666667,4.285832659113151,0.8137656947683198,0.0,15.0,0.75633868526764,2.2203389830508473
LNGN0124,terminal,total_route_exposure,60,52,4.516666666666667,3.471392367876529,0.7685739559874234,0.0,13.0,0.7840459641405625,1.7457627118644068
