node_id,period_month,node_type,node_name,country,incoming_flow,in_degree,in_voyages,in_route_count_sum,outgoing_flow,out_degree,out_voyages,out_route_count_sum,total_degree,in_route_exposure,out_route_exposure,total_route_exposure,in_strength,out_strength,total_strength,betweenness,pagerank,eigenvector,incident_flow,node_throughput,flow_imbalance,incident_voyage_traversals,total_voyages,share_monthly_network_flow,active,months_since_last_active,qa_strength_minus_incident_flow
CP002,2022-01-01,chokepoint,Panama Canal,,1034000.0,1.0,6.0,6.0,1034000.0,3.0,6.0,6.0,4.0,6.0,6.0,6.0,1034000.0,1034000.0,2068000.0,0.00522466039707419,0.01349975428450519,0.0,2068000.0,1034000.0,0.0,12.0,6.0,0.011918919670043267,1,0.0,0.0
CP002,2022-02-01,chokepoint,Panama Canal,,1505913.0,1.0,9.0,8.0,1505913.0,5.0,9.0,8.0,6.0,8.0,8.0,8.0,1505913.0,1505913.0,3011826.0,0.010024057738572574,0.016479242129711077,0.0,3011826.0,1505913.0,0.0,18.0,9.0,0.021344953482959898,1,0.0,0.0
CP002,2022-03-01,chokepoint,Panama Canal,,1683146.0,1.0,10.0,8.0,1683146.0,5.0,10.0,8.0,6.0,8.0,8.0,8.0,1683146.0,1683146.0,3366292.0,0.010152890587673196,0.015324365873192141,0.0056775138054408775,3366292.0,1683146.0,0.0,20.0,10.0,0.017022392172474324,1,0.0,0.0
CP002,2022-04-01,chokepoint,Panama Canal,,1039000.0,2.0,6.0,6.0,1039000.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,1039000.0,1039000.0,2078000.0,0.013231756214915798,0.017017409238758274,0.0032734042009238667,2078000.0,1039000.0,0.0,12.0,6.0,0.009882854596061955,1,0.0,0.0
CP002,2022-05-01,chokepoint,Panama Canal,,1827306.0,1.0,11.0,9.0,1827306.0,5.0,11.0,9.0,6.0,9.0,9.0,9.0,1827306.0,1827306.0,3654612.0,0.010518934081346423,0.01573126838899054,0.005092384770172098,3654612.0,1827306.0,0.0,22.0,11.0,0.017434786237275107,1,0.0,0.0
CP002,2022-06-01,chokepoint,Panama Canal,,1898172.0,1.0,11.0,11.0,1898172.0,6.0,11.0,11.0,7.0,11.0,11.0,11.0,1898172.0,1898172.0,3796344.0,0.011414141414141415,0.02027874597084945,0.005960683915876025,3796344.0,1898172.0,0.0,22.0,11.0,0.019917442650780215,1,0.0,0.0
CP002,2022-07-01,chokepoint,Panama Canal,,2066963.0,2.0,12.0,12.0,2066963.0,6.0,12.0,12.0,8.0,12.0,12.0,12.0,2066963.0,2066963.0,4133926.0,0.010087719298245614,0.017145743175141677,0.0034347784502599013,4133926.0,2066963.0,0.0,24.0,12.0,0.019129464228904287,1,0.0,0.0
CP002,2022-08-01,chokepoint,Panama Canal,,1893958.0,2.0,11.0,10.0,1893958.0,5.0,11.0,10.0,7.0,10.0,10.0,10.0,1893958.0,1893958.0,3787916.0,0.010416666666666666,0.016093490462216913,0.0035808700105953634,3787916.0,1893958.0,0.0,22.0,11.0,0.0182905770989499,1,0.0,0.0
CP002,2022-09-01,chokepoint,Panama Canal,,1680584.0,2.0,10.0,9.0,1680584.0,5.0,10.0,9.0,7.0,9.0,9.0,9.0,1680584.0,1680584.0,3361168.0,0.008836524300441826,0.015602162115164521,0.004943687263756069,3361168.0,1680584.0,0.0,20.0,10.0,0.017459764759895923,1,0.0,0.0
CP002,2022-10-01,chokepoint,Panama Canal,,2215991.0,1.0,13.0,11.0,2215991.0,5.0,13.0,11.0,6.0,11.0,11.0,11.0,2215991.0,2215991.0,4431982.0,0.007188200149365199,0.014231639062782814,0.006312572242143416,4431982.0,2215991.0,0.0,26.0,13.0,0.019954504265877922,1,0.0,0.0
CP002,2022-11-01,chokepoint,Panama Canal,,1200434.0,2.0,7.0,7.0,1200434.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,1200434.0,1200434.0,2400868.0,0.008712871287128714,0.01750986610158057,0.0019611255932332028,2400868.0,1200434.0,0.0,14.0,7.0,0.011270784168230298,1,0.0,0.0
CP002,2022-12-01,chokepoint,Panama Canal,,1659974.0,2.0,10.0,9.0,1659974.0,5.0,10.0,9.0,7.0,9.0,9.0,9.0,1659974.0,1659974.0,3319948.0,0.011275773195876288,0.015194381087090876,0.011320109479516727,3319948.0,1659974.0,0.0,20.0,10.0,0.015406957107454796,1,0.0,0.0
CP002,2023-01-01,chokepoint,Panama Canal,,1709717.0,2.0,10.0,9.0,1709717.0,6.0,10.0,9.0,8.0,9.0,9.0,9.0,1709717.0,1709717.0,3419434.0,0.012061403508771931,0.01534350357612823,0.0026146320607609666,3419434.0,1709717.0,0.0,20.0,10.0,0.016015313923775188,1,0.0,0.0
CP002,2023-02-01,chokepoint,Panama Canal,,1029520.0,2.0,6.0,5.0,1029520.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,1029520.0,1029520.0,2059040.0,0.0035863219349457883,0.016256570111426134,1.0378988099522569e-05,2059040.0,1029520.0,0.0,12.0,6.0,0.009389048558385883,1,0.0,0.0
CP002,2023-03-01,chokepoint,Panama Canal,,1826838.0,3.0,11.0,11.0,1826838.0,7.0,11.0,11.0,10.0,11.0,11.0,11.0,1826838.0,1826838.0,3653676.0,0.008466819221967964,0.018867587606215784,0.0031345437745097446,3653676.0,1826838.0,0.0,22.0,11.0,0.014292306832201746,1,0.0,0.0
CP002,2023-04-01,chokepoint,Panama Canal,,1694858.0,2.0,10.0,8.0,1694858.0,4.0,10.0,8.0,6.0,8.0,8.0,8.0,1694858.0,1694858.0,3389716.0,0.0058997050147492625,0.014060432373195299,0.001278376192391494,3389716.0,1694858.0,0.0,20.0,10.0,0.014023749152805635,1,0.0,0.0
CP002,2023-05-01,chokepoint,Panama Canal,,1734172.0,3.0,10.0,10.0,1734172.0,6.0,10.0,10.0,9.0,10.0,10.0,10.0,1734172.0,1734172.0,3468344.0,0.01184407796101949,0.018913393863662004,0.0014011458396208764,3468344.0,1734172.0,0.0,20.0,10.0,0.014026701310962075,1,0.0,0.0
CP002,2023-06-01,chokepoint,Panama Canal,,2050402.0,2.0,12.0,10.0,2050402.0,7.0,12.0,10.0,9.0,10.0,10.0,10.0,2050402.0,2050402.0,4100804.0,0.010175145954962469,0.014043567294790603,0.005116555064952379,4100804.0,2050402.0,0.0,24.0,12.0,0.01718340514099593,1,0.0,0.0
CP002,2023-07-01,chokepoint,Panama Canal,,2878560.0,2.0,17.0,16.0,2878560.0,5.0,17.0,16.0,7.0,16.0,16.0,16.0,2878560.0,2878560.0,5757120.0,0.01384487072560467,0.025152316358196265,0.02192412965175474,5757120.0,2878560.0,0.0,34.0,17.0,0.02450909939992145,1,0.0,0.0
CP002,2023-08-01,chokepoint,Panama Canal,,2742486.0,3.0,16.0,13.0,2742486.0,9.0,16.0,13.0,12.0,13.0,13.0,13.0,2742486.0,2742486.0,5484972.0,0.012618908949718502,0.022804657929772484,0.0031174013310496587,5484972.0,2742486.0,0.0,32.0,16.0,0.026092328687765138,1,0.0,0.0
CP002,2023-09-01,chokepoint,Panama Canal,,1793456.0,3.0,11.0,10.0,1793456.0,7.0,11.0,10.0,10.0,10.0,10.0,10.0,1793456.0,1793456.0,3586912.0,0.011824324324324323,0.01952636855939353,0.0021629972248350168,3586912.0,1793456.0,0.0,22.0,11.0,0.016083854693340446,1,0.0,0.0
CP002,2023-10-01,chokepoint,Panama Canal,,2733535.0,2.0,16.0,15.0,2733535.0,7.0,16.0,15.0,9.0,15.0,15.0,15.0,2733535.0,2733535.0,5467070.0,0.008848133848133847,0.016751362303055784,0.007306684196019082,5467070.0,2733535.0,0.0,32.0,16.0,0.020324185304292097,1,0.0,0.0
CP002,2023-11-01,chokepoint,Panama Canal,,2541549.0,2.0,15.0,14.0,2541549.0,8.0,15.0,14.0,10.0,14.0,14.0,14.0,2541549.0,2541549.0,5083098.0,0.00909090909090909,0.01639728698695616,0.004243618322964224,5083098.0,2541549.0,0.0,30.0,15.0,0.020794815290985858,1,0.0,0.0
CP002,2023-12-01,chokepoint,Panama Canal,,2562012.0,2.0,15.0,12.0,2562012.0,5.0,15.0,12.0,7.0,12.0,12.0,12.0,2562012.0,2562012.0,5124024.0,0.00935483870967742,0.017675064137402222,0.009364736003329058,5124024.0,2562012.0,0.0,30.0,15.0,0.01801792716280731,1,0.0,0.0
CP002,2024-01-01,chokepoint,Panama Canal,,2056846.0,3.0,12.0,12.0,2056846.0,7.0,12.0,12.0,10.0,12.0,12.0,12.0,2056846.0,2056846.0,4113692.0,0.030721044915367188,0.01492568889220391,0.005112476459427695,4113692.0,2056846.0,0.0,24.0,12.0,0.01620908393236569,1,0.0,0.0
CP002,2024-02-01,chokepoint,Panama Canal,,1336700.0,2.0,8.0,7.0,1336700.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,1336700.0,1336700.0,2673400.0,0.006371814092953522,0.011021614401308276,0.008086181073817221,2673400.0,1336700.0,0.0,16.0,8.0,0.01177110511506165,1,0.0,0.0
CP002,2024-03-01,chokepoint,Panama Canal,,3108769.0,2.0,18.0,15.0,3108769.0,5.0,18.0,15.0,7.0,15.0,15.0,15.0,3108769.0,3108769.0,6217538.0,0.008470764617691154,0.01511666097422287,0.02190437331925888,6217538.0,3108769.0,0.0,36.0,18.0,0.02572447541091966,1,0.0,0.0
CP002,2024-04-01,chokepoint,Panama Canal,,1880958.0,3.0,11.0,11.0,1880958.0,5.0,11.0,11.0,8.0,11.0,11.0,11.0,1880958.0,1880958.0,3761916.0,0.0180672268907563,0.016567934083780794,0.008454247923384119,3761916.0,1880958.0,0.0,22.0,11.0,0.016104558091546876,1,0.0,0.0
CP002,2024-05-01,chokepoint,Panama Canal,,681673.0,2.0,4.0,4.0,681673.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,681673.0,681673.0,1363346.0,0.0017821782178217822,0.011927970514252819,6.674356200181194e-05,1363346.0,681673.0,0.0,8.0,4.0,0.00773345420250697,1,0.0,0.0
CP002,2024-06-01,chokepoint,Panama Canal,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,174000.0,174000.0,348000.0,0.00028686173264486515,0.013365710371840953,1.0421597860009802e-06,348000.0,174000.0,0.0,2.0,1.0,0.002870607183242438,1,0.0,0.0
CP002,2024-07-01,chokepoint,Panama Canal,,520000.0,2.0,3.0,3.0,520000.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,520000.0,520000.0,1040000.0,0.003088538091969801,0.017861568409831805,1.2936526123577782e-05,1040000.0,520000.0,0.0,6.0,3.0,0.007191761715248446,1,0.0,0.0
CP002,2024-08-01,chokepoint,Panama Canal,,686000.0,1.0,4.0,4.0,686000.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,686000.0,686000.0,1372000.0,0.00273511466442247,0.01385725879301121,0.001241291373652967,1372000.0,686000.0,0.0,8.0,4.0,0.0099834000506301,1,0.0,0.0
CP002,2024-09-01,chokepoint,Panama Canal,,495812.0,1.0,3.0,3.0,495812.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,495812.0,495812.0,991624.0,0.0027359781121751026,0.013234677242546351,0.005496800790707213,991624.0,495812.0,0.0,6.0,3.0,0.007149762101678087,1,0.0,0.0
CP002,2024-10-01,chokepoint,Panama Canal,,336000.0,2.0,2.0,2.0,336000.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,336000.0,336000.0,672000.0,0.0011754334410813989,0.025523708808844178,1.3700557408132607e-06,672000.0,336000.0,0.0,4.0,2.0,0.005160692522545122,1,0.0,0.0
CP002,2024-11-01,chokepoint,Panama Canal,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,174000.0,174000.0,348000.0,0.00040241448692152917,0.014972454122472837,1.8895098826022698e-06,348000.0,174000.0,0.0,2.0,1.0,0.004224957215630817,1,0.0,0.0
CP002,2024-12-01,chokepoint,Panama Canal,,521000.0,1.0,3.0,3.0,521000.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,521000.0,521000.0,1042000.0,0.0011106997408367272,0.016409664672453035,9.60469666727857e-07,1042000.0,521000.0,0.0,6.0,3.0,0.010904889624830563,1,0.0,0.0
CP003,2020-01-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2020-02-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2020-03-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2020-04-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2020-05-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2020-06-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2020-07-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2020-08-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2020-09-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2020-10-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2020-11-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2020-12-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-01-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-02-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-03-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-04-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-05-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-06-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-07-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-08-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-09-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-10-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-11-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2021-12-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-01-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-02-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-03-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-04-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-05-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-06-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-07-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-08-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-09-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-10-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-11-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2022-12-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-01-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-02-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-03-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-04-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-05-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-06-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-07-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-08-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-09-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-10-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-11-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2023-12-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-01-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-02-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-03-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-04-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-05-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-06-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-07-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-08-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-09-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-10-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-11-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
CP003,2024-12-01,chokepoint,Bosporus Strait,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
