country,period_month,outgoing_flow,outgoing_voyages,active_export_terminals,destination_countries,incoming_flow,incoming_voyages,active_import_terminals,origin_countries,throughput,voyage_count,export_share,country_role,active,year,month
United Kingdom,2024-03-01,0,0,0,0,419000,2,1,2,419000,2,0,importer,1,2024,3
United States,2024-03-01,10141327,59,6,20,309421,2,2,2,10450748,61,0.970392454205,exporter,1,2024,3
Algeria,2024-04-01,1878916,15,2,4,0,0,0,0,1878916,15,1,exporter,1,2024,4
Argentina,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Australia,2024-04-01,3917159,24,6,7,0,0,0,0,3917159,24,1,exporter,1,2024,4
Bangladesh,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Belgium,2024-04-01,0,0,0,0,1434800,10,1,4,1434800,10,0,importer,1,2024,4
Brazil,2024-04-01,0,0,0,0,155000,1,1,1,155000,1,0,importer,1,2024,4
Cameroon,2024-04-01,174000,1,1,1,0,0,0,0,174000,1,1,exporter,1,2024,4
Canada,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Chile,2024-04-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2024,4
China,2024-04-01,0,0,0,0,3946989,24,12,8,3946989,24,0,importer,1,2024,4
Colombia,2024-04-01,0,0,0,0,528000,3,1,2,528000,3,0,importer,1,2024,4
Croatia,2024-04-01,0,0,0,0,376500,2,1,2,376500,2,0,importer,1,2024,4
Egypt,2024-04-01,326942,2,1,2,0,0,0,0,326942,2,1,exporter,1,2024,4
El Salvador,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Equatorial Guinea,2024-04-01,500482,3,1,3,0,0,0,0,500482,3,1,exporter,1,2024,4
Finland,2024-04-01,0,0,0,0,178759,3,2,2,178759,3,0,importer,1,2024,4
France,2024-04-01,0,0,0,0,4193648,26,4,6,4193648,26,0,importer,1,2024,4
Germany,2024-04-01,0,0,0,0,317208,2,2,2,317208,2,0,importer,1,2024,4
Gibraltar,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Greece,2024-04-01,0,0,0,0,472000,3,1,3,472000,3,0,importer,1,2024,4
Hong Kong,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
India,2024-04-01,0,0,0,0,1800050,10,4,6,1800050,10,0,importer,1,2024,4
Indonesia,2024-04-01,0,0,0,0,791709,5,2,2,791709,5,0,importer,1,2024,4
Italy,2024-04-01,0,0,0,0,482000,5,2,2,482000,5,0,importer,1,2024,4
Jamaica,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Japan,2024-04-01,0,0,0,0,1222148,7,3,3,1222148,7,0,importer,1,2024,4
Jordan,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Kuwait,2024-04-01,0,0,0,0,1296774,8,1,4,1296774,8,0,importer,1,2024,4
Lithuania,2024-04-01,0,0,0,0,154880,1,1,1,154880,1,0,importer,1,2024,4
Malaysia,2024-04-01,225490,3,1,2,174000,1,1,1,399490,4,0.56444466695,bidirectional,1,2024,4
Malta,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Mexico,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Mozambique,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Netherlands,2024-04-01,0,0,0,0,1812858,11,2,4,1812858,11,0,importer,1,2024,4
Nigeria,2024-04-01,1510078,10,1,7,0,0,0,0,1510078,10,1,exporter,1,2024,4
Norway,2024-04-01,1078187,8,2,8,22969,1,1,1,1101156,9,0.979141011809,exporter,1,2024,4
Oman,2024-04-01,313200,2,1,2,0,0,0,0,313200,2,1,exporter,1,2024,4
Pakistan,2024-04-01,0,0,0,0,1153542,8,1,1,1153542,8,0,importer,1,2024,4
Panama,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Peru,2024-04-01,346000,2,1,1,0,0,0,0,346000,2,1,exporter,1,2024,4
Philippines,2024-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,4
Poland,2024-04-01,0,0,0,0,1359017,7,1,3,1359017,7,0,importer,1,2024,4
Portugal,2024-04-01,0,0,0,0,667926,4,1,3,667926,4,0,importer,1,2024,4
Qatar,2024-04-01,8239141,43,1,14,0,0,0,0,8239141,43,1,exporter,1,2024,4
Russia,2024-04-01,4666969,32,4,10,0,0,0,0,4666969,32,1,exporter,1,2024,4
South Korea,2024-04-01,0,0,0,0,2638725,14,6,7,2638725,14,0,importer,1,2024,4
Spain,2024-04-01,0,0,0,0,2415266,15,7,6,2415266,15,0,importer,1,2024,4
Sweden,2024-04-01,0,0,0,0,22969,1,1,1,22969,1,0,importer,1,2024,4
Taiwan,2024-04-01,0,0,0,0,1249788,8,2,3,1249788,8,0,importer,1,2024,4
Thailand,2024-04-01,0,0,0,0,751900,4,1,3,751900,4,0,importer,1,2024,4
Trinidad and Tobago,2024-04-01,958118,6,1,4,0,0,0,0,958118,6,1,exporter,1,2024,4
Turkmenistan,2024-04-01,160500,1,1,1,0,0,0,0,160500,1,1,exporter,1,2024,4
Türkiye,2024-04-01,0,0,0,0,790316,5,3,3,790316,5,0,importer,1,2024,4
United Arab Emirates,2024-04-01,709974,5,1,4,0,0,0,0,709974,5,1,exporter,1,2024,4
United Kingdom,2024-04-01,0,0,0,0,779079,4,1,2,779079,4,0,importer,1,2024,4
United States,2024-04-01,6829523,40,6,20,471859,3,2,3,7301382,43,0.935374015495,exporter,1,2024,4
Algeria,2024-05-01,1726325,14,2,6,0,0,0,0,1726325,14,1,exporter,1,2024,5
Argentina,2024-05-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2024,5
Australia,2024-05-01,2488235,15,5,7,0,0,0,0,2488235,15,1,exporter,1,2024,5
Bangladesh,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Belgium,2024-05-01,0,0,0,0,888000,6,1,1,888000,6,0,importer,1,2024,5
Brazil,2024-05-01,0,0,0,0,172000,1,1,1,172000,1,0,importer,1,2024,5
Cameroon,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Canada,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Chile,2024-05-01,0,0,0,0,347673,2,1,2,347673,2,0,importer,1,2024,5
China,2024-05-01,0,0,0,0,1861498,9,5,4,1861498,9,0,importer,1,2024,5
Colombia,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Croatia,2024-05-01,0,0,0,0,376000,2,1,2,376000,2,0,importer,1,2024,5
Egypt,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
El Salvador,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Equatorial Guinea,2024-05-01,174000,1,1,1,0,0,0,0,174000,1,1,exporter,1,2024,5
Finland,2024-05-01,0,0,0,0,172880,2,2,2,172880,2,0,importer,1,2024,5
France,2024-05-01,0,0,0,0,3335694,20,3,4,3335694,20,0,importer,1,2024,5
Germany,2024-05-01,0,0,0,0,350000,2,2,1,350000,2,0,importer,1,2024,5
Gibraltar,2024-05-01,0,0,0,0,1258682,7,1,4,1258682,7,0,importer,1,2024,5
Greece,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Hong Kong,2024-05-01,0,0,0,0,328835,2,1,2,328835,2,0,importer,1,2024,5
India,2024-05-01,0,0,0,0,899700,5,3,3,899700,5,0,importer,1,2024,5
Indonesia,2024-05-01,0,0,0,0,502400,3,3,2,502400,3,0,importer,1,2024,5
Italy,2024-05-01,0,0,0,0,419500,3,2,2,419500,3,0,importer,1,2024,5
Jamaica,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Japan,2024-05-01,0,0,0,0,1044220,6,3,4,1044220,6,0,importer,1,2024,5
Jordan,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Kuwait,2024-05-01,0,0,0,0,914700,5,1,2,914700,5,0,importer,1,2024,5
Lithuania,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Malaysia,2024-05-01,354000,2,1,2,673700,4,2,3,1027700,6,0.344458499562,bidirectional,1,2024,5
Malta,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Mexico,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Mozambique,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Netherlands,2024-05-01,0,0,0,0,1317820,8,2,5,1317820,8,0,importer,1,2024,5
Nigeria,2024-05-01,1727656,11,1,8,0,0,0,0,1727656,11,1,exporter,1,2024,5
Norway,2024-05-01,752520,6,2,5,0,0,0,0,752520,6,1,exporter,1,2024,5
Oman,2024-05-01,165500,1,1,1,0,0,0,0,165500,1,1,exporter,1,2024,5
Pakistan,2024-05-01,0,0,0,0,443265,3,1,1,443265,3,0,importer,1,2024,5
Panama,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Peru,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Philippines,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Poland,2024-05-01,0,0,0,0,900712,5,1,3,900712,5,0,importer,1,2024,5
Portugal,2024-05-01,0,0,0,0,170000,1,1,1,170000,1,0,importer,1,2024,5
Qatar,2024-05-01,7589504,37,1,15,0,0,0,0,7589504,37,1,exporter,1,2024,5
Russia,2024-05-01,3818108,26,3,9,0,0,0,0,3818108,26,1,exporter,1,2024,5
South Korea,2024-05-01,0,0,0,0,2062470,10,4,4,2062470,10,0,importer,1,2024,5
Spain,2024-05-01,0,0,0,0,2604056,17,5,5,2604056,17,0,importer,1,2024,5
Sweden,2024-05-01,0,0,0,0,54000,3,2,2,54000,3,0,importer,1,2024,5
Taiwan,2024-05-01,0,0,0,0,802932,5,2,3,802932,5,0,importer,1,2024,5
Thailand,2024-05-01,0,0,0,0,573200,3,1,2,573200,3,0,importer,1,2024,5
Trinidad and Tobago,2024-05-01,826000,5,1,5,0,0,0,0,826000,5,1,exporter,1,2024,5
Turkmenistan,2024-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,5
Türkiye,2024-05-01,0,0,0,0,332942,2,1,2,332942,2,0,importer,1,2024,5
United Arab Emirates,2024-05-01,272000,2,1,2,641800,4,1,2,913800,6,0.297658130882,bidirectional,1,2024,5
United Kingdom,2024-05-01,0,0,0,0,639266,4,2,3,639266,4,0,importer,1,2024,5
United States,2024-05-01,4686097,27,5,14,318000,2,2,2,5004097,29,0.936452071173,exporter,1,2024,5
Algeria,2024-06-01,716000,4,1,4,0,0,0,0,716000,4,1,exporter,1,2024,6
Argentina,2024-06-01,0,0,0,0,160000,1,1,1,160000,1,0,importer,1,2024,6
Australia,2024-06-01,2309922,14,4,7,0,0,0,0,2309922,14,1,exporter,1,2024,6
Bangladesh,2024-06-01,0,0,0,0,172000,1,1,1,172000,1,0,importer,1,2024,6
Belgium,2024-06-01,0,0,0,0,1432000,10,1,2,1432000,10,0,importer,1,2024,6
Brazil,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Cameroon,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Canada,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Chile,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
China,2024-06-01,0,0,0,0,1521200,8,2,4,1521200,8,0,importer,1,2024,6
Colombia,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Croatia,2024-06-01,0,0,0,0,376000,2,1,2,376000,2,0,importer,1,2024,6
Egypt,2024-06-01,164000,1,1,1,0,0,0,0,164000,1,1,exporter,1,2024,6
El Salvador,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Equatorial Guinea,2024-06-01,152482,1,1,1,0,0,0,0,152482,1,1,exporter,1,2024,6
Finland,2024-06-01,0,0,0,0,54000,3,1,1,54000,3,0,importer,1,2024,6
France,2024-06-01,0,0,0,0,1148908,7,2,3,1148908,7,0,importer,1,2024,6
Germany,2024-06-01,0,0,0,0,678300,4,2,2,678300,4,0,importer,1,2024,6
Gibraltar,2024-06-01,0,0,0,0,164000,1,1,1,164000,1,0,importer,1,2024,6
Greece,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Hong Kong,2024-06-01,0,0,0,0,265000,1,1,1,265000,1,0,importer,1,2024,6
India,2024-06-01,0,0,0,0,1103035,5,2,3,1103035,5,0,importer,1,2024,6
Indonesia,2024-06-01,0,0,0,0,817948,5,2,2,817948,5,0,importer,1,2024,6
Italy,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Jamaica,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Japan,2024-06-01,0,0,0,0,515000,3,2,2,515000,3,0,importer,1,2024,6
Jordan,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Kuwait,2024-06-01,0,0,0,0,1007826,5,1,3,1007826,5,0,importer,1,2024,6
Lithuania,2024-06-01,0,0,0,0,154880,1,1,1,154880,1,0,importer,1,2024,6
Malaysia,2024-06-01,348000,2,1,2,454700,3,2,3,802700,5,0.433536813255,bidirectional,1,2024,6
Malta,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Mexico,2024-06-01,0,0,0,0,172000,1,1,1,172000,1,0,importer,1,2024,6
Mozambique,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Netherlands,2024-06-01,0,0,0,0,1349390,8,2,5,1349390,8,0,importer,1,2024,6
Nigeria,2024-06-01,1763346,11,1,7,0,0,0,0,1763346,11,1,exporter,1,2024,6
Norway,2024-06-01,474088,3,1,3,0,0,0,0,474088,3,1,exporter,1,2024,6
Oman,2024-06-01,174000,1,1,1,0,0,0,0,174000,1,1,exporter,1,2024,6
Pakistan,2024-06-01,0,0,0,0,148300,1,1,1,148300,1,0,importer,1,2024,6
Panama,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Peru,2024-06-01,172000,1,1,1,0,0,0,0,172000,1,1,exporter,1,2024,6
Philippines,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Poland,2024-06-01,0,0,0,0,372000,2,1,2,372000,2,0,importer,1,2024,6
Portugal,2024-06-01,0,0,0,0,510000,3,1,1,510000,3,0,importer,1,2024,6
Qatar,2024-06-01,5672397,25,1,10,0,0,0,0,5672397,25,1,exporter,1,2024,6
Russia,2024-06-01,3969755,28,4,6,0,0,0,0,3969755,28,1,exporter,1,2024,6
South Korea,2024-06-01,0,0,0,0,1387029,7,3,3,1387029,7,0,importer,1,2024,6
Spain,2024-06-01,0,0,0,0,2253562,13,5,6,2253562,13,0,importer,1,2024,6
Sweden,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Taiwan,2024-06-01,0,0,0,0,511000,3,1,1,511000,3,0,importer,1,2024,6
Thailand,2024-06-01,0,0,0,0,755482,4,1,3,755482,4,0,importer,1,2024,6
Trinidad and Tobago,2024-06-01,491770,3,1,3,0,0,0,0,491770,3,1,exporter,1,2024,6
Turkmenistan,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
Türkiye,2024-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,6
United Arab Emirates,2024-06-01,544100,4,1,4,999700,5,1,2,1543800,9,0.352442026169,bidirectional,1,2024,6
United Kingdom,2024-06-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2024,6
United States,2024-06-01,1879400,11,5,9,174000,1,1,1,2053400,12,0.915262491478,exporter,1,2024,6
Algeria,2024-07-01,760020,5,2,1,0,0,0,0,760020,5,1,exporter,1,2024,7
Argentina,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Australia,2024-07-01,2313648,14,6,7,0,0,0,0,2313648,14,1,exporter,1,2024,7
Bangladesh,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Belgium,2024-07-01,0,0,0,0,1309198,9,1,4,1309198,9,0,importer,1,2024,7
Brazil,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Cameroon,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Canada,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Chile,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
China,2024-07-01,0,0,0,0,907000,6,4,4,907000,6,0,importer,1,2024,7
Colombia,2024-07-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2024,7
Croatia,2024-07-01,0,0,0,0,946659,5,1,2,946659,5,0,importer,1,2024,7
Egypt,2024-07-01,302517,2,1,2,0,0,0,0,302517,2,1,exporter,1,2024,7
El Salvador,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Equatorial Guinea,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Finland,2024-07-01,0,0,0,0,153273,2,2,1,153273,2,0,importer,1,2024,7
France,2024-07-01,0,0,0,0,1006208,6,2,3,1006208,6,0,importer,1,2024,7
Germany,2024-07-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2024,7
Gibraltar,2024-07-01,0,0,0,0,503500,3,1,2,503500,3,0,importer,1,2024,7
Greece,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Hong Kong,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
India,2024-07-01,0,0,0,0,1187535,5,1,1,1187535,5,0,importer,1,2024,7
Indonesia,2024-07-01,138273,1,1,1,453273,3,3,2,591546,4,0.233748516599,bidirectional,1,2024,7
Italy,2024-07-01,0,0,0,0,138517,1,1,1,138517,1,0,importer,1,2024,7
Jamaica,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Japan,2024-07-01,0,0,0,0,1395900,8,4,5,1395900,8,0,importer,1,2024,7
Jordan,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Kuwait,2024-07-01,0,0,0,0,2388914,11,1,2,2388914,11,0,importer,1,2024,7
Lithuania,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Malaysia,2024-07-01,215000,2,1,2,611335,3,2,2,826335,5,0.260185033915,bidirectional,1,2024,7
Malta,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Mexico,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Mozambique,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Netherlands,2024-07-01,0,0,0,0,499000,3,1,2,499000,3,0,importer,1,2024,7
Nigeria,2024-07-01,1099166,7,1,6,0,0,0,0,1099166,7,1,exporter,1,2024,7
Norway,2024-07-01,466416,3,1,3,0,0,0,0,466416,3,1,exporter,1,2024,7
Oman,2024-07-01,170000,1,1,1,0,0,0,0,170000,1,1,exporter,1,2024,7
Pakistan,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Panama,2024-07-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2024,7
Peru,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Philippines,2024-07-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,7
Poland,2024-07-01,0,0,0,0,357360,2,1,2,357360,2,0,importer,1,2024,7
Portugal,2024-07-01,0,0,0,0,488952,3,1,2,488952,3,0,importer,1,2024,7
Qatar,2024-07-01,8297344,37,1,12,0,0,0,0,8297344,37,1,exporter,1,2024,7
Russia,2024-07-01,3282273,24,4,9,0,0,0,0,3282273,24,1,exporter,1,2024,7
South Korea,2024-07-01,0,0,0,0,1628733,8,4,3,1628733,8,0,importer,1,2024,7
Spain,2024-07-01,0,0,0,0,1854020,11,6,5,1854020,11,0,importer,1,2024,7
Sweden,2024-07-01,0,0,0,0,36000,2,1,1,36000,2,0,importer,1,2024,7
Taiwan,2024-07-01,0,0,0,0,656948,4,1,2,656948,4,0,importer,1,2024,7
Thailand,2024-07-01,0,0,0,0,1422420,7,1,3,1422420,7,0,importer,1,2024,7
Trinidad and Tobago,2024-07-01,174000,1,1,1,0,0,0,0,174000,1,1,exporter,1,2024,7
Turkmenistan,2024-07-01,550152,3,1,2,0,0,0,0,550152,3,1,exporter,1,2024,7
Türkiye,2024-07-01,0,0,0,0,510000,3,2,2,510000,3,0,importer,1,2024,7
United Arab Emirates,2024-07-01,542100,4,1,2,1053500,6,1,2,1595600,10,0.33974680371,bidirectional,1,2024,7
United Kingdom,2024-07-01,0,0,0,0,344762,2,2,2,344762,2,0,importer,1,2024,7
United States,2024-07-01,2580098,15,5,12,516000,3,1,3,3096098,18,0.833338608791,bidirectional,1,2024,7
Algeria,2024-08-01,713258,5,2,3,0,0,0,0,713258,5,1,exporter,1,2024,8
Argentina,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Australia,2024-08-01,2637263,16,4,6,0,0,0,0,2637263,16,1,exporter,1,2024,8
Bangladesh,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Belgium,2024-08-01,0,0,0,0,230000,3,1,1,230000,3,0,importer,1,2024,8
Brazil,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Cameroon,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Canada,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Chile,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
China,2024-08-01,0,0,0,0,987000,6,5,4,987000,6,0,importer,1,2024,8
Colombia,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Croatia,2024-08-01,0,0,0,0,652118,4,1,2,652118,4,0,importer,1,2024,8
Egypt,2024-08-01,174000,1,1,1,0,0,0,0,174000,1,1,exporter,1,2024,8
El Salvador,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Equatorial Guinea,2024-08-01,500482,3,1,3,0,0,0,0,500482,3,1,exporter,1,2024,8
Finland,2024-08-01,0,0,0,0,36000,2,1,1,36000,2,0,importer,1,2024,8
France,2024-08-01,0,0,0,0,1381543,8,3,4,1381543,8,0,importer,1,2024,8
Germany,2024-08-01,0,0,0,0,142759,1,1,1,142759,1,0,importer,1,2024,8
Gibraltar,2024-08-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2024,8
Greece,2024-08-01,0,0,0,0,155000,1,1,1,155000,1,0,importer,1,2024,8
Hong Kong,2024-08-01,0,0,0,0,310000,2,1,2,310000,2,0,importer,1,2024,8
India,2024-08-01,0,0,0,0,2030590,9,3,3,2030590,9,0,importer,1,2024,8
Indonesia,2024-08-01,276546,2,1,1,953546,6,4,3,1230092,8,0.224817330736,bidirectional,1,2024,8
Italy,2024-08-01,0,0,0,0,175000,1,1,1,175000,1,0,importer,1,2024,8
Jamaica,2024-08-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2024,8
Japan,2024-08-01,0,0,0,0,695400,4,3,4,695400,4,0,importer,1,2024,8
Jordan,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Kuwait,2024-08-01,0,0,0,0,1892575,9,1,2,1892575,9,0,importer,1,2024,8
Lithuania,2024-08-01,0,0,0,0,30000,1,1,1,30000,1,0,importer,1,2024,8
Malaysia,2024-08-01,393000,3,1,3,855625,5,2,3,1248625,8,0.314746220843,bidirectional,1,2024,8
Malta,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Mexico,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Mozambique,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Netherlands,2024-08-01,0,0,0,0,1202708,7,2,4,1202708,7,0,importer,1,2024,8
Nigeria,2024-08-01,1731319,11,1,7,0,0,0,0,1731319,11,1,exporter,1,2024,8
Norway,2024-08-01,289967,2,1,2,0,0,0,0,289967,2,1,exporter,1,2024,8
Oman,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Pakistan,2024-08-01,0,0,0,0,148300,1,1,1,148300,1,0,importer,1,2024,8
Panama,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Peru,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Philippines,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Poland,2024-08-01,0,0,0,0,170520,1,1,1,170520,1,0,importer,1,2024,8
Portugal,2024-08-01,0,0,0,0,930526,6,1,2,930526,6,0,importer,1,2024,8
Qatar,2024-08-01,6802610,32,1,14,0,0,0,0,6802610,32,1,exporter,1,2024,8
Russia,2024-08-01,2692816,23,4,12,0,0,0,0,2692816,23,1,exporter,1,2024,8
South Korea,2024-08-01,0,0,0,0,871200,5,4,3,871200,5,0,importer,1,2024,8
Spain,2024-08-01,0,0,0,0,740073,5,4,3,740073,5,0,importer,1,2024,8
Sweden,2024-08-01,0,0,0,0,54000,3,1,1,54000,3,0,importer,1,2024,8
Taiwan,2024-08-01,0,0,0,0,1227307,8,1,4,1227307,8,0,importer,1,2024,8
Thailand,2024-08-01,0,0,0,0,1283300,7,1,3,1283300,7,0,importer,1,2024,8
Trinidad and Tobago,2024-08-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,8
Turkmenistan,2024-08-01,170000,1,1,1,0,0,0,0,170000,1,1,exporter,1,2024,8
Türkiye,2024-08-01,0,0,0,0,456358,3,2,3,456358,3,0,importer,1,2024,8
United Arab Emirates,2024-08-01,542590,4,1,3,562320,3,1,1,1104910,7,0.491071670996,bidirectional,1,2024,8
United Kingdom,2024-08-01,0,0,0,0,613673,3,2,3,613673,3,0,importer,1,2024,8
United States,2024-08-01,2892076,17,5,9,680486,4,1,1,3572562,21,0.809524369346,bidirectional,1,2024,8
Algeria,2024-09-01,351616,3,1,2,0,0,0,0,351616,3,1,exporter,1,2024,9
Argentina,2024-09-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,9
Australia,2024-09-01,3623803,22,5,7,0,0,0,0,3623803,22,1,exporter,1,2024,9
Bangladesh,2024-09-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,9
Belgium,2024-09-01,0,0,0,0,493873,4,1,2,493873,4,0,importer,1,2024,9
Brazil,2024-09-01,0,0,0,0,160000,1,1,1,160000,1,0,importer,1,2024,9
Cameroon,2024-09-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,9
Canada,2024-09-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,9
Chile,2024-09-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,9
China,2024-09-01,0,0,0,0,1902718,9,3,3,1902718,9,0,importer,1,2024,9
Colombia,2024-09-01,0,0,0,0,160000,1,1,1,160000,1,0,importer,1,2024,9
Croatia,2024-09-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2024,9
Egypt,2024-09-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,9
El Salvador,2024-09-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,9
Equatorial Guinea,2024-09-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2024,9
